"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","All","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","260","50","0.185"
"2023","All","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","215","50","0.241"
"2019","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","280","110","0.392"
"2020","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","255","115","0.459"
"2021","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","285","85","0.306"
"2022","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","185","45","0.231"
"2023","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","180","55","0.297"
"2019","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","150","65","0.446"
"2020","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","145","60","0.41100000000000003"
"2021","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","140","45","0.331"
"2022","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","110","30","0.277"
"2023","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","80","20","0.256"
"2019","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","155","65","0.41300000000000003"
"2020","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","145","60","0.406"
"2021","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","175","65","0.375"
"2022","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","110","35","0.324"
"2023","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","110","30","0.28200000000000003"
"2019","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","35","15","0.457"
"2020","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","55","15","0.315"
"2021","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","50","10"," "
"2022","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","35","10"," "
"2023","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","25","5"," "
"2019","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","5"," "
"2020","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","5"," "
"2021","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","20","5"," "
"2022","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","5"," "
"2023","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","15","5"," "
"2019","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","40","15","0.366"
"2020","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","40","10"," "
"2021","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","35","10","0.28600000000000003"
"2022","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","25","5"," "
"2023","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","25","10"," "
"2019","All","18","Northern Ireland","Male","Main scheme applicant","Main scheme application","60","10","0.194"
"2020","All","18","Northern Ireland","Male","Main scheme applicant","Main scheme application","55","10","0.2"
"2021","All","18","Northern Ireland","Male","Main scheme applicant","Main scheme application","80","25","0.313"
"2022","All","18","Northern Ireland","Male","Main scheme applicant","Main scheme application","65","15","0.23800000000000002"
"2023","All","18","Northern Ireland","Male","Main scheme applicant","Main scheme application","60","20","0.34500000000000003"
"2019","All","19","Northern Ireland","Male","Main scheme applicant","Main scheme application","25","10"," "
"2020","All","19","Northern Ireland","Male","Main scheme applicant","Main scheme application","30","15","0.438"
"2021","All","19","Northern Ireland","Male","Main scheme applicant","Main scheme application","30","10"," "
"2022","All","19","Northern Ireland","Male","Main scheme applicant","Main scheme application","25","5"," "
"2023","All","19","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","5"," "
"2019","All","20","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","5"," "
"2020","All","20","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","5"," "
"2021","All","20","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","5"," "
"2022","All","20","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","5"," "
"2023","All","20","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","5"," "
"2019","All","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","35","15","0.389"
"2020","All","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","35","10","0.314"
"2021","All","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","45","20","0.391"
"2022","All","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","35","10","0.27"
"2023","All","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","35","15","0.457"
"2019","All","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","5"," "
"2020","All","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","10"," "
"2021","All","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","10"," "
"2022","All","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","0"," "
"2023","All","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","5"," "
"2019","All","30 - 34","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","10","0.625"
"2020","All","30 - 34","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","10"," "
"2021","All","30 - 34","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","10","0.524"
"2022","All","30 - 34","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","5"," "
"2023","All","30 - 34","Northern Ireland","Male","Main scheme applicant","Main scheme application","10","0"," "
"2019","All","35 and over","Northern Ireland","Male","Main scheme applicant","Main scheme application","15","5"," "
"2020","All","35 and over","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","10"," "
"2021","All","35 and over","Northern Ireland","Male","Main scheme applicant","Main scheme application","25","5"," "
"2022","All","35 and over","Northern Ireland","Male","Main scheme applicant","Main scheme application","25","5"," "
"2023","All","35 and over","Northern Ireland","Male","Main scheme applicant","Main scheme application","20","5"," "
"2022","All","17 and under","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","All","17 and under","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","All","18","England","Male","Main scheme applicant","Main scheme application","280","145","0.514"
"2020","All","18","England","Male","Main scheme applicant","Main scheme application","290","160","0.548"
"2021","All","18","England","Male","Main scheme applicant","Main scheme application","410","195","0.47600000000000003"
"2022","All","18","England","Male","Main scheme applicant","Main scheme application","545","260","0.47700000000000004"
"2023","All","18","England","Male","Main scheme applicant","Main scheme application","465","200","0.43"
"2019","All","19","England","Male","Main scheme applicant","Main scheme application","215","100","0.47200000000000003"
"2020","All","19","England","Male","Main scheme applicant","Main scheme application","220","115","0.518"
"2021","All","19","England","Male","Main scheme applicant","Main scheme application","240","115","0.492"
"2022","All","19","England","Male","Main scheme applicant","Main scheme application","260","105","0.405"
"2023","All","19","England","Male","Main scheme applicant","Main scheme application","245","105","0.423"
"2019","All","20","England","Male","Main scheme applicant","Main scheme application","155","75","0.503"
"2020","All","20","England","Male","Main scheme applicant","Main scheme application","155","70","0.458"
"2021","All","20","England","Male","Main scheme applicant","Main scheme application","190","75","0.385"
"2022","All","20","England","Male","Main scheme applicant","Main scheme application","195","85","0.448"
"2023","All","20","England","Male","Main scheme applicant","Main scheme application","185","95","0.513"
"2019","All","21 - 24","England","Male","Main scheme applicant","Main scheme application","425","215","0.504"
"2020","All","21 - 24","England","Male","Main scheme applicant","Main scheme application","430","240","0.556"
"2021","All","21 - 24","England","Male","Main scheme applicant","Main scheme application","555","270","0.488"
"2022","All","21 - 24","England","Male","Main scheme applicant","Main scheme application","525","210","0.402"
"2023","All","21 - 24","England","Male","Main scheme applicant","Main scheme application","450","200","0.443"
"2019","All","25 - 29","England","Male","Main scheme applicant","Main scheme application","390","205","0.524"
"2020","All","25 - 29","England","Male","Main scheme applicant","Main scheme application","510","285","0.562"
"2021","All","25 - 29","England","Male","Main scheme applicant","Main scheme application","585","285","0.487"
"2022","All","25 - 29","England","Male","Main scheme applicant","Main scheme application","515","225","0.439"
"2023","All","25 - 29","England","Male","Main scheme applicant","Main scheme application","420","195","0.467"
"2019","All","30 - 34","England","Male","Main scheme applicant","Main scheme application","315","165","0.525"
"2020","All","30 - 34","England","Male","Main scheme applicant","Main scheme application","420","230","0.545"
"2021","All","30 - 34","England","Male","Main scheme applicant","Main scheme application","525","235","0.448"
"2022","All","30 - 34","England","Male","Main scheme applicant","Main scheme application","435","210","0.482"
"2023","All","30 - 34","England","Male","Main scheme applicant","Main scheme application","405","175","0.433"
"2019","All","35 and over","England","Male","Main scheme applicant","Main scheme application","1355","640","0.47000000000000003"
"2020","All","35 and over","England","Male","Main scheme applicant","Main scheme application","1985","990","0.498"
"2021","All","35 and over","England","Male","Main scheme applicant","Main scheme application","2240","905","0.403"
"2022","All","35 and over","England","Male","Main scheme applicant","Main scheme application","2195","925","0.422"
"2023","All","35 and over","England","Male","Main scheme applicant","Main scheme application","2125","980","0.461"
"2020","All","17 and under","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","All","17 and under","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","All","18","Scotland","Male","Main scheme applicant","Main scheme application","65","30","0.446"
"2020","All","18","Scotland","Male","Main scheme applicant","Main scheme application","55","30","0.491"
"2021","All","18","Scotland","Male","Main scheme applicant","Main scheme application","70","45","0.634"
"2022","All","18","Scotland","Male","Main scheme applicant","Main scheme application","65","30","0.46"
"2023","All","18","Scotland","Male","Main scheme applicant","Main scheme application","65","30","0.46900000000000003"
"2019","All","19","Scotland","Male","Main scheme applicant","Main scheme application","30","10","0.375"
"2020","All","19","Scotland","Male","Main scheme applicant","Main scheme application","30","15","0.5"
"2021","All","19","Scotland","Male","Main scheme applicant","Main scheme application","40","15","0.41500000000000004"
"2022","All","19","Scotland","Male","Main scheme applicant","Main scheme application","30","15","0.484"
"2023","All","19","Scotland","Male","Main scheme applicant","Main scheme application","40","25","0.561"
"2019","All","20","Scotland","Male","Main scheme applicant","Main scheme application","25","15","0.519"
"2020","All","20","Scotland","Male","Main scheme applicant","Main scheme application","35","20","0.559"
"2021","All","20","Scotland","Male","Main scheme applicant","Main scheme application","30","15","0.484"
"2022","All","20","Scotland","Male","Main scheme applicant","Main scheme application","30","20","0.633"
"2023","All","20","Scotland","Male","Main scheme applicant","Main scheme application","15","5"," "
"2019","All","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","90","50","0.584"
"2020","All","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","90","60","0.652"
"2021","All","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","105","50","0.495"
"2022","All","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","75","45","0.613"
"2023","All","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","75","45","0.592"
"2019","All","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","100","55","0.556"
"2020","All","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","115","65","0.5700000000000001"
"2021","All","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","135","75","0.545"
"2022","All","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","110","70","0.639"
"2023","All","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","65","35","0.53"
"2019","All","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","75","35","0.507"
"2020","All","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","100","55","0.582"
"2021","All","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","90","45","0.523"
"2022","All","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","75","40","0.506"
"2023","All","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","70","35","0.515"
"2019","All","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","140","75","0.55"
"2020","All","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","190","100","0.513"
"2021","All","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","200","90","0.453"
"2022","All","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","160","105","0.658"
"2023","All","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","150","85","0.5660000000000001"
"2019","All","18","Wales","Male","Main scheme applicant","Main scheme application","20","10"," "
"2020","All","18","Wales","Male","Main scheme applicant","Main scheme application","25","10","0.522"
"2021","All","18","Wales","Male","Main scheme applicant","Main scheme application","25","15","0.519"
"2022","All","18","Wales","Male","Main scheme applicant","Main scheme application","35","20","0.486"
"2023","All","18","Wales","Male","Main scheme applicant","Main scheme application","35","15","0.47100000000000003"
"2019","All","19","Wales","Male","Main scheme applicant","Main scheme application","20","10","0.524"
"2020","All","19","Wales","Male","Main scheme applicant","Main scheme application","15","10"," "
"2021","All","19","Wales","Male","Main scheme applicant","Main scheme application","15","15","0.765"
"2022","All","19","Wales","Male","Main scheme applicant","Main scheme application","20","5"," "
"2023","All","19","Wales","Male","Main scheme applicant","Main scheme application","15","10"," "
"2019","All","20","Wales","Male","Main scheme applicant","Main scheme application","10","5"," "
"2020","All","20","Wales","Male","Main scheme applicant","Main scheme application","15","5"," "
"2021","All","20","Wales","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","All","20","Wales","Male","Main scheme applicant","Main scheme application","5","5"," "
"2023","All","20","Wales","Male","Main scheme applicant","Main scheme application","15","10","0.714"
"2019","All","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","35","30","0.833"
"2020","All","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","35","20","0.611"
"2021","All","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","55","30","0.5"
"2022","All","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","30","10","0.34400000000000003"
"2023","All","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","30","20","0.625"
"2019","All","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","45","20","0.444"
"2020","All","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","45","20","0.512"
"2021","All","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","45","30","0.667"
"2022","All","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","40","15","0.317"
"2023","All","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","30","15","0.452"
"2019","All","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","25","15","0.652"
"2020","All","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","40","20","0.553"
"2021","All","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","40","20","0.462"
"2022","All","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","40","20","0.513"
"2023","All","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","25","15","0.652"
"2019","All","35 and over","Wales","Male","Main scheme applicant","Main scheme application","45","20","0.404"
"2020","All","35 and over","Wales","Male","Main scheme applicant","Main scheme application","75","35","0.434"
"2021","All","35 and over","Wales","Male","Main scheme applicant","Main scheme application","55","20","0.41500000000000004"
"2022","All","35 and over","Wales","Male","Main scheme applicant","Main scheme application","45","15","0.289"
"2023","All","35 and over","Wales","Male","Main scheme applicant","Main scheme application","40","15","0.381"
"2019","All","17 and under","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","All","17 and under","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","All","17 and under","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","All","17 and under","Not EU","Male","Main scheme applicant","Main scheme application","15","0"," "
"2023","All","17 and under","Not EU","Male","Main scheme applicant","Main scheme application","25","0"," "
"2019","All","18","Not EU","Male","Main scheme applicant","Main scheme application","10","0"," "
"2020","All","18","Not EU","Male","Main scheme applicant","Main scheme application","25","5"," "
"2021","All","18","Not EU","Male","Main scheme applicant","Main scheme application","25","5"," "
"2022","All","18","Not EU","Male","Main scheme applicant","Main scheme application","60","10","0.164"
"2023","All","18","Not EU","Male","Main scheme applicant","Main scheme application","80","10","0.127"
"2019","All","19","Not EU","Male","Main scheme applicant","Main scheme application","10","0"," "
"2020","All","19","Not EU","Male","Main scheme applicant","Main scheme application","30","5"," "
"2021","All","19","Not EU","Male","Main scheme applicant","Main scheme application","60","10","0.177"
"2022","All","19","Not EU","Male","Main scheme applicant","Main scheme application","150","15","0.113"
"2023","All","19","Not EU","Male","Main scheme applicant","Main scheme application","125","20","0.146"
"2019","All","20","Not EU","Male","Main scheme applicant","Main scheme application","10","0"," "
"2020","All","20","Not EU","Male","Main scheme applicant","Main scheme application","20","5"," "
"2021","All","20","Not EU","Male","Main scheme applicant","Main scheme application","35","5"," "
"2022","All","20","Not EU","Male","Main scheme applicant","Main scheme application","80","15","0.16"
"2023","All","20","Not EU","Male","Main scheme applicant","Main scheme application","65","10"," "
"2019","All","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","35","5"," "
"2020","All","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","40","10"," "
"2021","All","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","80","10"," "
"2022","All","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","155","20","0.14200000000000002"
"2023","All","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","160","15","0.106"
"2019","All","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","45","5"," "
"2020","All","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","50","5"," "
"2021","All","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","105","10","0.113"
"2022","All","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","140","10"," "
"2023","All","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","145","20","0.147"
"2019","All","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","35","10"," "
"2020","All","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","45","10"," "
"2021","All","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","85","10","0.11800000000000001"
"2022","All","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","105","15","0.133"
"2023","All","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","105","15","0.123"
"2019","All","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","40","10"," "
"2020","All","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","65","10","0.164"
"2021","All","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","95","10","0.105"
"2022","All","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","130","20","0.137"
"2023","All","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","120","15","0.133"
"2019","All","17 and under","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","All","17 and under","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","0"," "
"2022","All","17 and under","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","All","18","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","0"," "
"2020","All","18","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2021","All","18","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2022","All","18","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","0"," "
"2023","All","18","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2019","All","19","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2020","All","19","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2021","All","19","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","0"," "
"2022","All","19","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","0"," "
"2023","All","19","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2019","All","20","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2020","All","20","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","5"," "
"2021","All","20","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","All","20","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2023","All","20","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","All","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2020","All","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2021","All","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","25","5"," "
"2022","All","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2023","All","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","All","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2020","All","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2021","All","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","0"," "
"2022","All","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","0"," "
"2023","All","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","0"," "
"2019","All","30 - 34","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","All","30 - 34","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","All","30 - 34","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","All","30 - 34","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","All","35 and over","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","5"," "
"2020","All","35 and over","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","15","5"," "
"2021","All","35 and over","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","All","35 and over","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","0"," "
"2023","All","35 and over","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","All","Northern Ireland","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Lower tariff","All","Northern Ireland","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Lower tariff","All","Northern Ireland","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Lower tariff","All","Northern Ireland","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","Medium tariff","All","Northern Ireland","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2021","Medium tariff","All","Northern Ireland","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Lower tariff","All","England","Female","Not main scheme applicant","Not main scheme application","1335","1145","0.857"
"2020","Lower tariff","All","England","Female","Not main scheme applicant","Not main scheme application","1835","1485","0.811"
"2021","Lower tariff","All","England","Female","Not main scheme applicant","Not main scheme application","1155","935","0.81"
"2022","Lower tariff","All","England","Female","Not main scheme applicant","Not main scheme application","1400","1055","0.755"
"2023","Lower tariff","All","England","Female","Not main scheme applicant","Not main scheme application","1755","1400","0.796"
"2019","Higher tariff","All","England","Female","Not main scheme applicant","Not main scheme application","80","65","0.797"
"2020","Higher tariff","All","England","Female","Not main scheme applicant","Not main scheme application","85","55","0.632"
"2021","Higher tariff","All","England","Female","Not main scheme applicant","Not main scheme application","25","20","0.741"
"2022","Higher tariff","All","England","Female","Not main scheme applicant","Not main scheme application","45","35","0.75"
"2023","Higher tariff","All","England","Female","Not main scheme applicant","Not main scheme application","60","35","0.627"
"2019","Medium tariff","All","England","Female","Not main scheme applicant","Not main scheme application","335","290","0.877"
"2020","Medium tariff","All","England","Female","Not main scheme applicant","Not main scheme application","530","460","0.867"
"2021","Medium tariff","All","England","Female","Not main scheme applicant","Not main scheme application","240","200","0.8310000000000001"
"2022","Medium tariff","All","England","Female","Not main scheme applicant","Not main scheme application","355","280","0.794"
"2023","Medium tariff","All","England","Female","Not main scheme applicant","Not main scheme application","460","385","0.837"
"2020","Lower tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Lower tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Higher tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","15","15","0.8240000000000001"
"2020","Higher tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","15","10"," "
"2022","Higher tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","55","50","0.889"
"2023","Higher tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","55","50","0.875"
"2019","Medium tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","110","80","0.723"
"2020","Medium tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","160","125","0.776"
"2021","Medium tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","50","40","0.804"
"2022","Medium tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","230","150","0.654"
"2023","Medium tariff","All","Scotland","Female","Not main scheme applicant","Not main scheme application","295","225","0.761"
"2019","Lower tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","15","15","0.875"
"2020","Lower tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","30","20","0.724"
"2021","Lower tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","15","10"," "
"2022","Lower tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","25","20","0.769"
"2023","Lower tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","30","25","0.857"
"2019","Higher tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","10","10","1"
"2020","Higher tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","10","10","0.833"
"2021","Higher tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","10","10","0.833"
"2022","Higher tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","Higher tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2019","Medium tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","25","20","0.8"
"2020","Medium tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","40","30","0.738"
"2021","Medium tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","35","20","0.6"
"2022","Medium tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","25","15","0.64"
"2023","Medium tariff","All","Wales","Female","Not main scheme applicant","Not main scheme application","45","35","0.766"
"2019","Lower tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","25","15","0.64"
"2020","Lower tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","70","45","0.647"
"2021","Lower tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","35","20","0.486"
"2022","Lower tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","40","15","0.31"
"2023","Lower tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","40","30","0.78"
"2021","Higher tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Higher tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Higher tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2019","Medium tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","25","25","0.926"
"2020","Medium tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","35","30","0.8240000000000001"
"2021","Medium tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","25","20","0.75"
"2022","Medium tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","45","30","0.6980000000000001"
