"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","White","25 - 29","England","Male","All","Main scheme application","10","5"," "
"2020","White","25 - 29","England","Male","All","Main scheme application","10","5"," "
"2021","White","25 - 29","England","Male","All","Main scheme application","15","5"," "
"2022","White","25 - 29","England","Male","All","Main scheme application","10","5"," "
"2023","White","25 - 29","England","Male","All","Main scheme application","10","0"," "
"2019","White","25 - 29","Scotland","Male","All","Main scheme application","360","160","0.45"
"2020","White","25 - 29","Scotland","Male","All","Main scheme application","415","195","0.47500000000000003"
"2021","White","25 - 29","Scotland","Male","All","Main scheme application","480","180","0.378"
"2022","White","25 - 29","Scotland","Male","All","Main scheme application","345","160","0.47000000000000003"
"2023","White","25 - 29","Scotland","Male","All","Main scheme application","265","140","0.532"
"2020","White","25 - 29","Wales","Male","All","Main scheme application","5","0"," "
"2022","White","25 - 29","Wales","Male","All","Main scheme application","70","50","0.725"
"2023","White","25 - 29","Wales","Male","All","Main scheme application","65","45","0.667"
"2019","Asian","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Asian","25 - 29","Scotland","Male","All","Main scheme application","5","5"," "
"2021","Asian","25 - 29","Scotland","Male","All","Main scheme application","10","5"," "
"2022","Asian","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2023","Asian","25 - 29","Scotland","Male","All","Main scheme application","5","5"," "
"2019","Mixed","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Mixed","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2021","Mixed","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2022","Mixed","25 - 29","Scotland","Male","All","Main scheme application","10","0"," "
"2023","Mixed","25 - 29","Scotland","Male","All","Main scheme application","10","5"," "
"2023","Mixed","25 - 29","Wales","Male","All","Main scheme application","5","0"," "
"2020","Other","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","All","Main scheme application","10","5"," "
"2022","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","All","Main scheme application","5","5"," "
"2023","Unknown or Prefer Not To Say","25 - 29","Scotland","Male","All","Main scheme application","5","0"," "
"2020","White","30 - 34","Northern Ireland","Male","All","Main scheme application","5","0"," "
"2019","White","30 - 34","England","Male","All","Main scheme application","5","0"," "
"2020","White","30 - 34","England","Male","All","Main scheme application","10","5"," "
"2021","White","30 - 34","England","Male","All","Main scheme application","5","0"," "
"2022","White","30 - 34","England","Male","All","Main scheme application","5","5"," "
"2023","White","30 - 34","England","Male","All","Main scheme application","5","5"," "
"2019","White","30 - 34","Scotland","Male","All","Main scheme application","185","90","0.489"
"2020","White","30 - 34","Scotland","Male","All","Main scheme application","190","85","0.455"
"2021","White","30 - 34","Scotland","Male","All","Main scheme application","220","90","0.41300000000000003"
"2022","White","30 - 34","Scotland","Male","All","Main scheme application","180","90","0.494"
"2023","White","30 - 34","Scotland","Male","All","Main scheme application","115","50","0.435"
"2022","White","30 - 34","Wales","Male","All","Main scheme application","30","20","0.667"
"2023","White","30 - 34","Wales","Male","All","Main scheme application","20","15","0.7000000000000001"
"2021","Asian","30 - 34","Scotland","Male","All","Main scheme application","5","0"," "
"2022","Asian","30 - 34","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Mixed","30 - 34","Scotland","Male","All","Main scheme application","5","0"," "
"2021","Mixed","30 - 34","Scotland","Male","All","Main scheme application","5","0"," "
"2022","Mixed","30 - 34","Scotland","Male","All","Main scheme application","5","0"," "
"2023","Mixed","30 - 34","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","30 - 34","Scotland","Male","All","Main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","30 - 34","Scotland","Male","All","Main scheme application","10","5"," "
"2022","Unknown or Prefer Not To Say","30 - 34","Scotland","Male","All","Main scheme application","5","5"," "
"2023","Unknown or Prefer Not To Say","30 - 34","Scotland","Male","All","Main scheme application","5","5"," "
"2020","White","35 and over","England","Male","All","Main scheme application","5","0"," "
"2021","White","35 and over","England","Male","All","Main scheme application","5","5"," "
"2022","White","35 and over","England","Male","All","Main scheme application","5","0"," "
"2023","White","35 and over","England","Male","All","Main scheme application","5","0"," "
"2019","White","35 and over","Scotland","Male","All","Main scheme application","275","130","0.47500000000000003"
"2020","White","35 and over","Scotland","Male","All","Main scheme application","265","115","0.438"
"2021","White","35 and over","Scotland","Male","All","Main scheme application","310","105","0.343"
"2022","White","35 and over","Scotland","Male","All","Main scheme application","205","95","0.454"
"2023","White","35 and over","Scotland","Male","All","Main scheme application","150","75","0.493"
"2022","White","35 and over","Wales","Male","All","Main scheme application","35","25","0.706"
"2023","White","35 and over","Wales","Male","All","Main scheme application","20","10","0.632"
"2019","Black","35 and over","Scotland","Male","All","Main scheme application","10","0"," "
"2020","Black","35 and over","Scotland","Male","All","Main scheme application","10","5"," "
"2021","Black","35 and over","Scotland","Male","All","Main scheme application","10","5"," "
"2022","Black","35 and over","Scotland","Male","All","Main scheme application","10","5"," "
"2019","Asian","35 and over","Scotland","Male","All","Main scheme application","20","5"," "
"2020","Asian","35 and over","Scotland","Male","All","Main scheme application","10","5"," "
"2021","Asian","35 and over","Scotland","Male","All","Main scheme application","5","0"," "
"2022","Asian","35 and over","Scotland","Male","All","Main scheme application","10","5"," "
"2023","Asian","35 and over","Scotland","Male","All","Main scheme application","5","0"," "
"2019","Mixed","35 and over","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Mixed","35 and over","Scotland","Male","All","Main scheme application","5","5"," "
"2021","Mixed","35 and over","Scotland","Male","All","Main scheme application","5","0"," "
"2023","Mixed","35 and over","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Other","35 and over","Scotland","Male","All","Main scheme application","5","5"," "
"2021","Other","35 and over","Scotland","Male","All","Main scheme application","5","0"," "
"2022","Other","35 and over","Scotland","Male","All","Main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","35 and over","Scotland","Male","All","Main scheme application","10","5"," "
"2020","Unknown or Prefer Not To Say","35 and over","Scotland","Male","All","Main scheme application","15","5"," "
"2021","Unknown or Prefer Not To Say","35 and over","Scotland","Male","All","Main scheme application","10","5"," "
"2022","Unknown or Prefer Not To Say","35 and over","Scotland","Male","All","Main scheme application","10","0"," "
"2023","Unknown or Prefer Not To Say","35 and over","Scotland","Male","All","Main scheme application","15","5"," "
"2021","All","18","Scotland","Female","All","Not main scheme application","5","0"," "
"2019","All","21 - 24","England","Female","All","Not main scheme application","5","5"," "
"2020","All","21 - 24","England","Female","All","Not main scheme application","5","5"," "
"2021","All","21 - 24","England","Female","All","Not main scheme application","5","0"," "
"2022","All","21 - 24","England","Female","All","Not main scheme application","10","5"," "
"2023","All","21 - 24","England","Female","All","Not main scheme application","5","5"," "
"2019","All","21 - 24","Scotland","Female","All","Not main scheme application","75","40","0.533"
"2020","All","21 - 24","Scotland","Female","All","Not main scheme application","80","25","0.304"
"2021","All","21 - 24","Scotland","Female","All","Not main scheme application","100","40","0.4"
"2022","All","21 - 24","Scotland","Female","All","Not main scheme application","65","40","0.615"
"2023","All","21 - 24","Scotland","Female","All","Not main scheme application","55","35","0.643"
"2022","All","21 - 24","Wales","Female","All","Not main scheme application","40","35","0.805"
"2023","All","21 - 24","Wales","Female","All","Not main scheme application","55","45","0.8250000000000001"
"2019","All","25 - 29","England","Female","All","Not main scheme application","5","5"," "
"2020","All","25 - 29","England","Female","All","Not main scheme application","10","5"," "
"2021","All","25 - 29","England","Female","All","Not main scheme application","5","5"," "
"2023","All","25 - 29","England","Female","All","Not main scheme application","5","5"," "
"2019","All","25 - 29","Scotland","Female","All","Not main scheme application","60","35","0.5760000000000001"
"2020","All","25 - 29","Scotland","Female","All","Not main scheme application","75","40","0.5750000000000001"
"2021","All","25 - 29","Scotland","Female","All","Not main scheme application","65","20","0.34900000000000003"
"2022","All","25 - 29","Scotland","Female","All","Not main scheme application","45","30","0.638"
"2023","All","25 - 29","Scotland","Female","All","Not main scheme application","40","35","0.786"
"2022","All","25 - 29","Wales","Female","All","Not main scheme application","25","20","0.75"
"2023","All","25 - 29","Wales","Female","All","Not main scheme application","15","10","0.75"
"2020","All","30 - 34","England","Female","All","Not main scheme application","5","5"," "
"2021","All","30 - 34","England","Female","All","Not main scheme application","5","5"," "
"2019","All","30 - 34","Scotland","Female","All","Not main scheme application","20","10","0.526"
"2020","All","30 - 34","Scotland","Female","All","Not main scheme application","25","15","0.56"
"2021","All","30 - 34","Scotland","Female","All","Not main scheme application","20","10","0.5"
"2022","All","30 - 34","Scotland","Female","All","Not main scheme application","20","10","0.524"
"2023","All","30 - 34","Scotland","Female","All","Not main scheme application","20","15","0.789"
"2022","All","30 - 34","Wales","Female","All","Not main scheme application","5","5"," "
"2023","All","30 - 34","Wales","Female","All","Not main scheme application","5","5"," "
"2019","All","35 and over","England","Female","All","Not main scheme application","10","5"," "
"2020","All","35 and over","England","Female","All","Not main scheme application","10","10"," "
"2021","All","35 and over","England","Female","All","Not main scheme application","5","5"," "
"2022","All","35 and over","England","Female","All","Not main scheme application","5","5"," "
"2023","All","35 and over","England","Female","All","Not main scheme application","10","10"," "
"2019","All","35 and over","Scotland","Female","All","Not main scheme application","50","30","0.62"
"2020","All","35 and over","Scotland","Female","All","Not main scheme application","50","25","0.529"
"2021","All","35 and over","Scotland","Female","All","Not main scheme application","30","20","0.7000000000000001"
"2022","All","35 and over","Scotland","Female","All","Not main scheme application","45","25","0.628"
"2023","All","35 and over","Scotland","Female","All","Not main scheme application","35","25","0.686"
"2022","All","35 and over","Wales","Female","All","Not main scheme application","15","15","0.8130000000000001"
"2023","All","35 and over","Wales","Female","All","Not main scheme application","10","10"," "
"2020","All","21 - 24","England","Male","All","Not main scheme application","5","5"," "
"2021","All","21 - 24","England","Male","All","Not main scheme application","5","0"," "
"2022","All","21 - 24","England","Male","All","Not main scheme application","5","5"," "
"2023","All","21 - 24","England","Male","All","Not main scheme application","10","10","1"
"2019","All","21 - 24","Scotland","Male","All","Not main scheme application","20","10"," "
"2020","All","21 - 24","Scotland","Male","All","Not main scheme application","40","20","0.5640000000000001"
"2021","All","21 - 24","Scotland","Male","All","Not main scheme application","30","10","0.367"
"2022","All","21 - 24","Scotland","Male","All","Not main scheme application","30","20","0.679"
"2023","All","21 - 24","Scotland","Male","All","Not main scheme application","25","15","0.5650000000000001"
"2022","All","21 - 24","Wales","Male","All","Not main scheme application","30","25","0.8280000000000001"
"2023","All","21 - 24","Wales","Male","All","Not main scheme application","30","25","0.857"
"2019","All","25 - 29","England","Male","All","Not main scheme application","5","0"," "
"2020","All","25 - 29","England","Male","All","Not main scheme application","5","5"," "
"2022","All","25 - 29","England","Male","All","Not main scheme application","5","5"," "
"2023","All","25 - 29","England","Male","All","Not main scheme application","5","5"," "
"2019","All","25 - 29","Scotland","Male","All","Not main scheme application","20","15","0.75"
"2020","All","25 - 29","Scotland","Male","All","Not main scheme application","40","25","0.619"
"2021","All","25 - 29","Scotland","Male","All","Not main scheme application","30","15","0.448"
"2022","All","25 - 29","Scotland","Male","All","Not main scheme application","20","10","0.632"
"2023","All","25 - 29","Scotland","Male","All","Not main scheme application","15","10","0.733"
"2022","All","25 - 29","Wales","Male","All","Not main scheme application","10","10","0.909"
"2023","All","25 - 29","Wales","Male","All","Not main scheme application","15","10","0.786"
"2019","All","30 - 34","Scotland","Male","All","Not main scheme application","5","5"," "
"2020","All","30 - 34","Scotland","Male","All","Not main scheme application","10","5"," "
"2021","All","30 - 34","Scotland","Male","All","Not main scheme application","10","5"," "
"2022","All","30 - 34","Scotland","Male","All","Not main scheme application","15","5"," "
"2023","All","30 - 34","Scotland","Male","All","Not main scheme application","5","5"," "
"2022","All","30 - 34","Wales","Male","All","Not main scheme application","5","5"," "
"2023","All","30 - 34","Wales","Male","All","Not main scheme application","10","10"," "
"2021","All","35 and over","England","Male","All","Not main scheme application","5","0"," "
"2022","All","35 and over","England","Male","All","Not main scheme application","5","0"," "
"2019","All","35 and over","Scotland","Male","All","Not main scheme application","20","10"," "
"2020","All","35 and over","Scotland","Male","All","Not main scheme application","35","20","0.6"
"2021","All","35 and over","Scotland","Male","All","Not main scheme application","20","10"," "
"2022","All","35 and over","Scotland","Male","All","Not main scheme application","20","10","0.632"
"2023","All","35 and over","Scotland","Male","All","Not main scheme application","25","20","0.769"
"2022","All","35 and over","Wales","Male","All","Not main scheme application","5","5"," "
"2023","All","35 and over","Wales","Male","All","Not main scheme application","10","10"," "
"2020","All","18","England","Female","All","Main scheme application","5","0"," "
"2022","All","18","England","Female","All","Main scheme application","5","0"," "
"2019","All","18","Scotland","Female","All","Main scheme application","10","0"," "
"2020","All","18","Scotland","Female","All","Main scheme application","20","0"," "
"2021","All","18","Scotland","Female","All","Main scheme application","15","0"," "
"2022","All","18","Scotland","Female","All","Main scheme application","20","0"," "
"2023","All","18","Scotland","Female","All","Main scheme application","20","0"," "
"2020","All","18","Wales","Female","All","Main scheme application","5","0"," "
"2022","All","18","Wales","Female","All","Main scheme application","15","0"," "
"2019","All","19","Scotland","Female","All","Main scheme application","5","0"," "
"2021","All","19","Scotland","Female","All","Main scheme application","5","0"," "
"2022","All","19","Scotland","Female","All","Main scheme application","10","0"," "
"2023","All","19","Scotland","Female","All","Main scheme application","5","0"," "
"2019","All","20","Scotland","Female","All","Main scheme application","5","0"," "
"2020","All","20","Scotland","Female","All","Main scheme application","5","0"," "
"2021","All","20","Scotland","Female","All","Main scheme application","15","0"," "
"2022","All","20","Scotland","Female","All","Main scheme application","5","0"," "
"2023","All","20","Scotland","Female","All","Main scheme application","5","0"," "
"2019","All","21 - 24","Northern Ireland","Female","All","Main scheme application","45","10"," "
"2020","All","21 - 24","Northern Ireland","Female","All","Main scheme application","35","10"," "
"2021","All","21 - 24","Northern Ireland","Female","All","Main scheme application","45","15","0.311"
"2022","All","21 - 24","Northern Ireland","Female","All","Main scheme application","30","10"," "
"2023","All","21 - 24","Northern Ireland","Female","All","Main scheme application","20","5"," "
"2019","All","21 - 24","England","Female","All","Main scheme application","50","25","0.451"
"2020","All","21 - 24","England","Female","All","Main scheme application","35","15","0.389"
"2021","All","21 - 24","England","Female","All","Main scheme application","65","20","0.303"
"2022","All","21 - 24","England","Female","All","Main scheme application","100","50","0.505"
"2023","All","21 - 24","England","Female","All","Main scheme application","95","35","0.389"
"2019","All","21 - 24","Scotland","Female","All","Main scheme application","1145","615","0.54"
"2020","All","21 - 24","Scotland","Female","All","Main scheme application","1270","700","0.549"
"2021","All","21 - 24","Scotland","Female","All","Main scheme application","1580","675","0.429"
"2022","All","21 - 24","Scotland","Female","All","Main scheme application","1125","610","0.543"
"2023","All","21 - 24","Scotland","Female","All","Main scheme application","965","560","0.584"
"2020","All","21 - 24","Wales","Female","All","Main scheme application","5","0"," "
"2022","All","21 - 24","Wales","Female","All","Main scheme application","485","355","0.731"
"2023","All","21 - 24","Wales","Female","All","Main scheme application","445","305","0.686"
"2019","All","25 - 29","Northern Ireland","Female","All","Main scheme application","15","10"," "
"2020","All","25 - 29","Northern Ireland","Female","All","Main scheme application","15","5"," "
"2021","All","25 - 29","Northern Ireland","Female","All","Main scheme application","15","5"," "
"2022","All","25 - 29","Northern Ireland","Female","All","Main scheme application","10","5"," "
"2023","All","25 - 29","Northern Ireland","Female","All","Main scheme application","10","5"," "
"2019","All","25 - 29","England","Female","All","Main scheme application","20","5"," "
"2020","All","25 - 29","England","Female","All","Main scheme application","25","15","0.56"
"2021","All","25 - 29","England","Female","All","Main scheme application","40","15","0.385"
"2022","All","25 - 29","England","Female","All","Main scheme application","25","5"," "
"2023","All","25 - 29","England","Female","All","Main scheme application","15","10","0.588"
"2019","All","25 - 29","Scotland","Female","All","Main scheme application","950","515","0.545"
"2020","All","25 - 29","Scotland","Female","All","Main scheme application","895","475","0.533"
"2021","All","25 - 29","Scotland","Female","All","Main scheme application","1145","530","0.464"
"2022","All","25 - 29","Scotland","Female","All","Main scheme application","765","425","0.555"
"2023","All","25 - 29","Scotland","Female","All","Main scheme application","550","300","0.542"
"2022","All","25 - 29","Wales","Female","All","Main scheme application","160","105","0.648"
"2023","All","25 - 29","Wales","Female","All","Main scheme application","145","100","0.6990000000000001"
"2021","All","30 - 34","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2022","All","30 - 34","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2019","All","30 - 34","England","Female","All","Main scheme application","10","5"," "
"2020","All","30 - 34","England","Female","All","Main scheme application","10","5"," "
"2021","All","30 - 34","England","Female","All","Main scheme application","15","0"," "
"2022","All","30 - 34","England","Female","All","Main scheme application","10","5"," "
"2023","All","30 - 34","England","Female","All","Main scheme application","5","5"," "
"2019","All","30 - 34","Scotland","Female","All","Main scheme application","410","185","0.448"
"2020","All","30 - 34","Scotland","Female","All","Main scheme application","435","235","0.543"
"2021","All","30 - 34","Scotland","Female","All","Main scheme application","485","185","0.386"
"2022","All","30 - 34","Scotland","Female","All","Main scheme application","310","170","0.549"
"2023","All","30 - 34","Scotland","Female","All","Main scheme application","255","145","0.5710000000000001"
"2022","All","30 - 34","Wales","Female","All","Main scheme application","60","45","0.767"
"2023","All","30 - 34","Wales","Female","All","Main scheme application","55","35","0.632"
"2019","All","35 and over","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2019","All","35 and over","England","Female","All","Main scheme application","20","5"," "
"2020","All","35 and over","England","Female","All","Main scheme application","15","5"," "
"2021","All","35 and over","England","Female","All","Main scheme application","15","10","0.706"
"2022","All","35 and over","England","Female","All","Main scheme application","10","5"," "
"2023","All","35 and over","England","Female","All","Main scheme application","5","5"," "
"2019","All","35 and over","Scotland","Female","All","Main scheme application","760","325","0.426"
"2020","All","35 and over","Scotland","Female","All","Main scheme application","835","385","0.461"
"2021","All","35 and over","Scotland","Female","All","Main scheme application","875","335","0.382"
"2022","All","35 and over","Scotland","Female","All","Main scheme application","595","300","0.5"
"2023","All","35 and over","Scotland","Female","All","Main scheme application","515","275","0.538"
"2022","All","35 and over","Wales","Female","All","Main scheme application","90","50","0.533"
"2023","All","35 and over","Wales","Female","All","Main scheme application","65","40","0.621"
"2023","All","18","England","Male","All","Main scheme application","5","0"," "
"2019","All","18","Scotland","Male","All","Main scheme application","5","0"," "
"2020","All","18","Scotland","Male","All","Main scheme application","5","0"," "
"2021","All","18","Scotland","Male","All","Main scheme application","5","0"," "
"2022","All","18","Scotland","Male","All","Main scheme application","5","0"," "
"2023","All","18","Scotland","Male","All","Main scheme application","5","0"," "
"2022","All","18","Wales","Male","All","Main scheme application","5","0"," "
"2023","All","18","Wales","Male","All","Main scheme application","5","0"," "
"2021","All","20","Scotland","Male","All","Main scheme application","5","0"," "
"2022","All","20","Scotland","Male","All","Main scheme application","5","0"," "
"2023","All","20","Scotland","Male","All","Main scheme application","5","0"," "
"2023","All","20","Wales","Male","All","Main scheme application","5","0"," "
"2019","All","21 - 24","Northern Ireland","Male","All","Main scheme application","15","0"," "
"2020","All","21 - 24","Northern Ireland","Male","All","Main scheme application","10","0"," "
"2021","All","21 - 24","Northern Ireland","Male","All","Main scheme application","20","0"," "
"2022","All","21 - 24","Northern Ireland","Male","All","Main scheme application","15","5"," "
"2023","All","21 - 24","Northern Ireland","Male","All","Main scheme application","5","0"," "
"2019","All","21 - 24","England","Male","All","Main scheme application","20","5"," "
"2020","All","21 - 24","England","Male","All","Main scheme application","15","5"," "
"2021","All","21 - 24","England","Male","All","Main scheme application","20","5"," "
"2022","All","21 - 24","England","Male","All","Main scheme application","45","15","0.318"
"2023","All","21 - 24","England","Male","All","Main scheme application","35","20","0.486"
"2019","All","21 - 24","Scotland","Male","All","Main scheme application","430","185","0.427"
"2020","All","21 - 24","Scotland","Male","All","Main scheme application","410","175","0.427"
"2021","All","21 - 24","Scotland","Male","All","Main scheme application","535","200","0.371"
"2022","All","21 - 24","Scotland","Male","All","Main scheme application","405","155","0.381"
"2023","All","21 - 24","Scotland","Male","All","Main scheme application","325","160","0.488"
"2022","All","21 - 24","Wales","Male","All","Main scheme application","160","105","0.65"
"2023","All","21 - 24","Wales","Male","All","Main scheme application","160","115","0.734"
"2019","All","25 - 29","Northern Ireland","Male","All","Main scheme application","10","5"," "
"2020","All","25 - 29","Northern Ireland","Male","All","Main scheme application","5","0"," "
"2021","All","25 - 29","Northern Ireland","Male","All","Main scheme application","10","5"," "
"2022","All","25 - 29","Northern Ireland","Male","All","Main scheme application","5","0"," "
"2023","All","25 - 29","Northern Ireland","Male","All","Main scheme application","5","0"," "
"2019","All","25 - 29","England","Male","All","Main scheme application","10","5"," "
"2020","All","25 - 29","England","Male","All","Main scheme application","10","5"," "
"2021","All","25 - 29","England","Male","All","Main scheme application","15","5"," "
"2022","All","25 - 29","England","Male","All","Main scheme application","10","5"," "
"2023","All","25 - 29","England","Male","All","Main scheme application","10","0"," "
"2019","All","25 - 29","Scotland","Male","All","Main scheme application","375","170","0.446"
"2020","All","25 - 29","Scotland","Male","All","Main scheme application","430","205","0.47400000000000003"
"2021","All","25 - 29","Scotland","Male","All","Main scheme application","505","190","0.38"
"2022","All","25 - 29","Scotland","Male","All","Main scheme application","360","170","0.467"
"2023","All","25 - 29","Scotland","Male","All","Main scheme application","290","155","0.528"
"2020","All","25 - 29","Wales","Male","All","Main scheme application","5","0"," "
"2022","All","25 - 29","Wales","Male","All","Main scheme application","70","50","0.722"
"2023","All","25 - 29","Wales","Male","All","Main scheme application","75","50","0.653"
"2020","All","30 - 34","Northern Ireland","Male","All","Main scheme application","5","0"," "
"2019","All","30 - 34","England","Male","All","Main scheme application","5","5"," "
"2020","All","30 - 34","England","Male","All","Main scheme application","10","10"," "
"2021","All","30 - 34","England","Male","All","Main scheme application","5","0"," "
"2022","All","30 - 34","England","Male","All","Main scheme application","5","5"," "
"2023","All","30 - 34","England","Male","All","Main scheme application","5","5"," "
"2019","All","30 - 34","Scotland","Male","All","Main scheme application","195","95","0.482"
"2020","All","30 - 34","Scotland","Male","All","Main scheme application","195","90","0.447"
"2021","All","30 - 34","Scotland","Male","All","Main scheme application","235","95","0.40700000000000003"
"2022","All","30 - 34","Scotland","Male","All","Main scheme application","200","100","0.495"
"2023","All","30 - 34","Scotland","Male","All","Main scheme application","130","60","0.446"
"2022","All","30 - 34","Wales","Male","All","Main scheme application","35","25","0.6970000000000001"
"2023","All","30 - 34","Wales","Male","All","Main scheme application","20","15","0.714"
"2019","All","35 and over","England","Male","All","Main scheme application","5","0"," "
"2020","All","35 and over","England","Male","All","Main scheme application","5","0"," "
"2021","All","35 and over","England","Male","All","Main scheme application","5","5"," "
"2022","All","35 and over","England","Male","All","Main scheme application","5","0"," "
"2023","All","35 and over","England","Male","All","Main scheme application","5","0"," "
"2019","All","35 and over","Scotland","Male","All","Main scheme application","320","145","0.449"
"2020","All","35 and over","Scotland","Male","All","Main scheme application","310","135","0.437"
"2021","All","35 and over","Scotland","Male","All","Main scheme application","350","120","0.34"
"2022","All","35 and over","Scotland","Male","All","Main scheme application","245","105","0.426"
"2023","All","35 and over","Scotland","Male","All","Main scheme application","180","80","0.461"
"2022","All","35 and over","Wales","Male","All","Main scheme application","35","25","0.676"
"2023","All","35 and over","Wales","Male","All","Main scheme application","25","15","0.52"
"2022","White","All","Northern Ireland","Female","All","Not main scheme application","5","0"," "
"2019","White","All","England","Female","All","Not main scheme application","15","10","0.923"
"2020","White","All","England","Female","All","Not main scheme application","25","20","0.917"
"2021","White","All","England","Female","All","Not main scheme application","15","10","0.8"
"2022","White","All","England","Female","All","Not main scheme application","15","10","0.625"
"2023","White","All","England","Female","All","Not main scheme application","20","20","1"
"2019","White","All","Scotland","Female","All","Not main scheme application","180","105","0.5710000000000001"
"2020","White","All","Scotland","Female","All","Not main scheme application","205","90","0.451"
"2021","White","All","Scotland","Female","All","Not main scheme application","200","80","0.40800000000000003"
"2022","White","All","Scotland","Female","All","Not main scheme application","150","90","0.601"
"2023","White","All","Scotland","Female","All","Not main scheme application","130","90","0.6950000000000001"
"2022","White","All","Wales","Female","All","Not main scheme application","80","65","0.8"
"2023","White","All","Wales","Female","All","Not main scheme application","80","65","0.833"
"2023","Black","All","Scotland","Female","All","Not main scheme application","5","5"," "
"2021","Asian","All","England","Female","All","Not main scheme application","5","0"," "
"2019","Asian","All","Scotland","Female","All","Not main scheme application","15","5"," "
"2020","Asian","All","Scotland","Female","All","Not main scheme application","15","10","0.625"
"2021","Asian","All","Scotland","Female","All","Not main scheme application","10","5"," "
"2022","Asian","All","Scotland","Female","All","Not main scheme application","15","5"," "
"2023","Asian","All","Scotland","Female","All","Not main scheme application","10","5"," "
"2022","Asian","All","Wales","Female","All","Not main scheme application","5","0"," "
"2023","Asian","All","Wales","Female","All","Not main scheme application","5","5"," "
"2019","Mixed","All","Scotland","Female","All","Not main scheme application","5","5"," "
"2022","Mixed","All","Scotland","Female","All","Not main scheme application","5","5"," "
"2023","Mixed","All","Scotland","Female","All","Not main scheme application","5","5"," "
"2020","Other","All","Scotland","Female","All","Not main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","All","Scotland","Female","All","Not main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","All","Scotland","Female","All","Not main scheme application","5","5"," "
"2022","Unknown or Prefer Not To Say","All","Scotland","Female","All","Not main scheme application","5","5"," "
"2023","Unknown or Prefer Not To Say","All","Scotland","Female","All","Not main scheme application","5","5"," "
"2019","White","All","England","Male","All","Not main scheme application","5","5"," "
"2020","White","All","England","Male","All","Not main scheme application","10","10","1"
"2021","White","All","England","Male","All","Not main scheme application","5","5"," "
"2022","White","All","England","Male","All","Not main scheme application","10","10","1"
"2023","White","All","England","Male","All","Not main scheme application","15","15","1"
"2019","White","All","Scotland","Male","All","Not main scheme application","55","30","0.593"
"2020","White","All","Scotland","Male","All","Not main scheme application","115","70","0.591"
"2021","White","All","Scotland","Male","All","Not main scheme application","75","30","0.39"
"2022","White","All","Scotland","Male","All","Not main scheme application","65","40","0.582"
"2023","White","All","Scotland","Male","All","Not main scheme application","65","45","0.683"
"2022","White","All","Wales","Male","All","Not main scheme application","45","35","0.86"
"2023","White","All","Wales","Male","All","Not main scheme application","55","45","0.887"
"2021","Black","All","Scotland","Male","All","Not main scheme application","5","5"," "
"2019","Asian","All","Scotland","Male","All","Not main scheme application","5","0"," "
"2022","Asian","All","Scotland","Male","All","Not main scheme application","5","5"," "
"2021","Mixed","All","Scotland","Male","All","Not main scheme application","5","0"," "
"2020","Other","All","Scotland","Male","All","Not main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","All","Scotland","Male","All","Not main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","All","Scotland","Male","All","Not main scheme application","5","0"," "
"2019","White","All","Northern Ireland","Female","All","Main scheme application","65","20","0.273"
"2020","White","All","Northern Ireland","Female","All","Main scheme application","50","15","0.255"
"2021","White","All","Northern Ireland","Female","All","Main scheme application","65","20","0.323"
"2022","White","All","Northern Ireland","Female","All","Main scheme application","45","15","0.372"
"2023","White","All","Northern Ireland","Female","All","Main scheme application","35","5"," "
"2019","White","All","England","Female","All","Main scheme application","80","30","0.383"
"2020","White","All","England","Female","All","Main scheme application","80","35","0.439"
"2021","White","All","England","Female","All","Main scheme application","115","40","0.35000000000000003"
"2022","White","All","England","Female","All","Main scheme application","145","60","0.404"
"2023","White","All","England","Female","All","Main scheme application","115","50","0.419"
"2019","White","All","Scotland","Female","All","Main scheme application","3050","1560","0.511"
